,Converted,Converted_prob,Prospect ID,Predicted,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,final_Predicted,Lead_Score
1934,0,0.09660584438900392,6217,0,1,0,0,0,0,0,0,0,0,0,0,10
1935,0,0.3878252367713317,8939,0,1,1,1,1,0,0,0,0,0,0,1,39
1936,0,0.3878252367713317,2056,0,1,1,1,1,0,0,0,0,0,0,1,39
1937,0,0.0028083995458596306,222,0,1,0,0,0,0,0,0,0,0,0,0,0
1938,1,0.3878252367713317,2332,0,1,1,1,1,0,0,0,0,0,0,1,39
1939,0,0.09759856451244371,7246,0,1,0,0,0,0,0,0,0,0,0,0,10
1940,0,0.009991424351800275,3368,0,1,0,0,0,0,0,0,0,0,0,0,1
1941,1,0.8645687866399578,4890,1,1,1,1,1,1,1,1,1,1,0,1,86
1942,0,0.009991424351800275,3633,0,1,0,0,0,0,0,0,0,0,0,0,1
1943,0,0.009991424351800275,9013,0,1,0,0,0,0,0,0,0,0,0,0,1
1944,0,0.009991424351800275,6055,0,1,0,0,0,0,0,0,0,0,0,0,1
1945,0,0.09759856451244371,125,0,1,0,0,0,0,0,0,0,0,0,0,10
1946,1,0.3878252367713317,5330,0,1,1,1,1,0,0,0,0,0,0,1,39
1947,0,0.0017199817328845664,5780,0,1,0,0,0,0,0,0,0,0,0,0,0
1948,0,0.002289960495272786,1484,0,1,0,0,0,0,0,0,0,0,0,0,0
1949,1,0.999303823031643,2657,1,1,1,1,1,1,1,1,1,1,1,1,100
1950,0,0.09660584438900392,7962,0,1,0,0,0,0,0,0,0,0,0,0,10
1951,0,0.009991424351800275,3925,0,1,0,0,0,0,0,0,0,0,0,0,1
1952,0,0.009991424351800275,7032,0,1,0,0,0,0,0,0,0,0,0,0,1
1953,0,0.0028083995458596306,5713,0,1,0,0,0,0,0,0,0,0,0,0,0
1954,0,0.009991424351800275,984,0,1,0,0,0,0,0,0,0,0,0,0,1
1955,0,0.009991424351800275,3805,0,1,0,0,0,0,0,0,0,0,0,0,1
1956,1,0.009991424351800275,8746,0,1,0,0,0,0,0,0,0,0,0,0,1
1957,1,0.3878252367713317,4395,0,1,1,1,1,0,0,0,0,0,0,1,39
1958,1,0.3878252367713317,114,0,1,1,1,1,0,0,0,0,0,0,1,39
1959,0,0.3878252367713317,6782,0,1,1,1,1,0,0,0,0,0,0,1,39
1960,0,0.3878252367713317,9018,0,1,1,1,1,0,0,0,0,0,0,1,39
1961,0,0.009991424351800275,886,0,1,0,0,0,0,0,0,0,0,0,0,1
1962,0,0.5921415005075397,7302,1,1,1,1,1,1,1,0,0,0,0,1,59
1963,0,0.3878252367713317,5398,0,1,1,1,1,0,0,0,0,0,0,1,39
1964,1,0.3878252367713317,8722,0,1,1,1,1,0,0,0,0,0,0,1,39
1965,0,0.0028083995458596306,811,0,1,0,0,0,0,0,0,0,0,0,0,0
1966,1,0.8645687866399578,846,1,1,1,1,1,1,1,1,1,1,0,1,86
1967,0,0.8645687866399578,1618,1,1,1,1,1,1,1,1,1,1,0,1,86
1968,0,0.009991424351800275,2321,0,1,0,0,0,0,0,0,0,0,0,0,1
1969,0,0.009991424351800275,8289,0,1,0,0,0,0,0,0,0,0,0,0,1
1970,0,0.3878252367713317,5543,0,1,1,1,1,0,0,0,0,0,0,1,39
1971,0,0.009991424351800275,8690,0,1,0,0,0,0,0,0,0,0,0,0,1
1972,0,0.009991424351800275,9051,0,1,0,0,0,0,0,0,0,0,0,0,1
1973,0,0.09759856451244371,8660,0,1,0,0,0,0,0,0,0,0,0,0,10
1974,0,0.795487445021953,8957,1,1,1,1,1,1,1,1,1,0,0,1,80
1975,1,0.795487445021953,4551,1,1,1,1,1,1,1,1,1,0,0,1,80
1976,0,0.09660584438900392,5267,0,1,0,0,0,0,0,0,0,0,0,0,10
1977,0,0.0028083995458596306,6231,0,1,0,0,0,0,0,0,0,0,0,0,0
1978,1,0.3878252367713317,3808,0,1,1,1,1,0,0,0,0,0,0,1,39
1979,0,0.009991424351800275,3375,0,1,0,0,0,0,0,0,0,0,0,0,1
1980,1,0.999064553342821,2925,1,1,1,1,1,1,1,1,1,1,1,1,100
1981,0,0.09759856451244371,7446,0,1,0,0,0,0,0,0,0,0,0,0,10
1982,1,0.8645687866399578,2543,1,1,1,1,1,1,1,1,1,1,0,1,86
1983,1,0.3878252367713317,5965,0,1,1,1,1,0,0,0,0,0,0,1,39
1984,1,0.3878252367713317,2408,0,1,1,1,1,0,0,0,0,0,0,1,39
1985,0,0.3878252367713317,5477,0,1,1,1,1,0,0,0,0,0,0,1,39
1986,0,0.3878252367713317,4499,0,1,1,1,1,0,0,0,0,0,0,1,39
1987,0,0.3878252367713317,3559,0,1,1,1,1,0,0,0,0,0,0,1,39
1988,0,0.09660584438900392,8812,0,1,0,0,0,0,0,0,0,0,0,0,10
1989,0,0.3878252367713317,8206,0,1,1,1,1,0,0,0,0,0,0,1,39
1990,1,0.999064553342821,2368,1,1,1,1,1,1,1,1,1,1,1,1,100
1991,1,0.9906531080626818,1916,1,1,1,1,1,1,1,1,1,1,1,1,99
1992,0,0.3878252367713317,721,0,1,1,1,1,0,0,0,0,0,0,1,39
1993,0,0.12593325825335625,5909,0,1,1,0,0,0,0,0,0,0,0,0,13
1994,1,0.8645687866399578,6565,1,1,1,1,1,1,1,1,1,1,0,1,86
1995,1,0.3878252367713317,1063,0,1,1,1,1,0,0,0,0,0,0,1,39
1996,0,0.009991424351800275,3492,0,1,0,0,0,0,0,0,0,0,0,0,1
1997,0,0.009991424351800275,8834,0,1,0,0,0,0,0,0,0,0,0,0,1
1998,1,0.3878252367713317,5037,0,1,1,1,1,0,0,0,0,0,0,1,39
1999,1,0.8703439999982505,8574,1,1,1,1,1,1,1,1,1,1,0,1,87
2000,0,0.009991424351800275,8573,0,1,0,0,0,0,0,0,0,0,0,0,1
2001,1,0.9863969344108656,9172,1,1,1,1,1,1,1,1,1,1,1,1,99
2002,1,0.8703439999982505,6863,1,1,1,1,1,1,1,1,1,1,0,1,87
2003,0,0.009991424351800275,8836,0,1,0,0,0,0,0,0,0,0,0,0,1
2004,0,0.15022917882512118,145,0,1,1,0,0,0,0,0,0,0,0,0,15
2005,0,0.02374246054782388,8628,0,1,0,0,0,0,0,0,0,0,0,0,2
2006,1,0.9863969344108656,4027,1,1,1,1,1,1,1,1,1,1,1,1,99
2007,0,0.009991424351800275,8477,0,1,0,0,0,0,0,0,0,0,0,0,1
2008,1,0.8703439999982505,6741,1,1,1,1,1,1,1,1,1,1,0,1,87
2009,1,0.0017199817328845664,3089,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,1,0.9930288551115778,9100,1,1,1,1,1,1,1,1,1,1,1,1,99
2011,1,0.9906531080626818,7633,1,1,1,1,1,1,1,1,1,1,1,1,99
2012,0,0.009991424351800275,3048,0,1,0,0,0,0,0,0,0,0,0,0,1
2013,0,0.09759856451244371,8439,0,1,0,0,0,0,0,0,0,0,0,0,10
2014,1,0.12593325825335625,3323,0,1,1,0,0,0,0,0,0,0,0,0,13
2015,0,0.3878252367713317,3389,0,1,1,1,1,0,0,0,0,0,0,1,39
2016,0,0.024006334408554035,976,0,1,0,0,0,0,0,0,0,0,0,0,2
2017,1,0.8703439999982505,5240,1,1,1,1,1,1,1,1,1,1,0,1,87
2018,0,0.09759856451244371,1483,0,1,0,0,0,0,0,0,0,0,0,0,10
2019,0,0.009991424351800275,7325,0,1,0,0,0,0,0,0,0,0,0,0,1
2020,0,0.3878252367713317,8629,0,1,1,1,1,0,0,0,0,0,0,1,39
2021,0,0.3878252367713317,3799,0,1,1,1,1,0,0,0,0,0,0,1,39
2022,1,0.8703439999982505,7178,1,1,1,1,1,1,1,1,1,1,0,1,87
2023,0,0.3878252367713317,757,0,1,1,1,1,0,0,0,0,0,0,1,39
2024,1,0.8703439999982505,5170,1,1,1,1,1,1,1,1,1,1,0,1,87
2025,1,0.999064553342821,4676,1,1,1,1,1,1,1,1,1,1,1,1,100
2026,0,0.3878252367713317,6749,0,1,1,1,1,0,0,0,0,0,0,1,39
2027,0,0.3878252367713317,4265,0,1,1,1,1,0,0,0,0,0,0,1,39
2028,1,0.9854317266549288,5292,1,1,1,1,1,1,1,1,1,1,1,1,99
2029,1,0.8703439999982505,8677,1,1,1,1,1,1,1,1,1,1,0,1,87
2030,0,0.009991424351800275,4870,0,1,0,0,0,0,0,0,0,0,0,0,1
2031,0,0.3878252367713317,2204,0,1,1,1,1,0,0,0,0,0,0,1,39
2032,0,0.009991424351800275,6598,0,1,0,0,0,0,0,0,0,0,0,0,1
2033,1,0.3878252367713317,1698,0,1,1,1,1,0,0,0,0,0,0,1,39
2034,0,0.0017199817328845664,6893,0,1,0,0,0,0,0,0,0,0,0,0,0
2035,0,0.09759856451244371,6803,0,1,0,0,0,0,0,0,0,0,0,0,10
2036,1,0.8703439999982505,7117,1,1,1,1,1,1,1,1,1,1,0,1,87
2037,0,0.009991424351800275,1684,0,1,0,0,0,0,0,0,0,0,0,0,1
2038,0,0.009991424351800275,1697,0,1,0,0,0,0,0,0,0,0,0,0,1
2039,1,0.3878252367713317,6794,0,1,1,1,1,0,0,0,0,0,0,1,39
2040,0,0.009991424351800275,1291,0,1,0,0,0,0,0,0,0,0,0,0,1
2041,1,0.8703439999982505,5506,1,1,1,1,1,1,1,1,1,1,0,1,87
2042,0,0.3878252367713317,2618,0,1,1,1,1,0,0,0,0,0,0,1,39
2043,0,0.09759856451244371,7943,0,1,0,0,0,0,0,0,0,0,0,0,10
2044,0,0.3878252367713317,8655,0,1,1,1,1,0,0,0,0,0,0,1,39
2045,0,0.009991424351800275,1101,0,1,0,0,0,0,0,0,0,0,0,0,1
2046,1,0.999303823031643,2643,1,1,1,1,1,1,1,1,1,1,1,1,100
2047,1,0.9307658510296561,8819,1,1,1,1,1,1,1,1,1,1,1,1,93
2048,0,0.15022917882512118,7942,0,1,1,0,0,0,0,0,0,0,0,0,15
2049,1,0.8703439999982505,1982,1,1,1,1,1,1,1,1,1,1,0,1,87
2050,0,0.009991424351800275,4871,0,1,0,0,0,0,0,0,0,0,0,0,1
2051,0,0.09660584438900392,8937,0,1,0,0,0,0,0,0,0,0,0,0,10
2052,1,0.3878252367713317,1423,0,1,1,1,1,0,0,0,0,0,0,1,39
2053,0,0.9926723334768831,8062,1,1,1,1,1,1,1,1,1,1,1,1,99
2054,0,0.009991424351800275,9220,0,1,0,0,0,0,0,0,0,0,0,0,1
2055,1,0.3878252367713317,8399,0,1,1,1,1,0,0,0,0,0,0,1,39
2056,1,0.3878252367713317,7937,0,1,1,1,1,0,0,0,0,0,0,1,39
2057,0,0.009991424351800275,9156,0,1,0,0,0,0,0,0,0,0,0,0,1
2058,0,0.3878252367713317,2774,0,1,1,1,1,0,0,0,0,0,0,1,39
2059,0,0.3878252367713317,5107,0,1,1,1,1,0,0,0,0,0,0,1,39
2060,0,0.17638850716380672,5008,0,1,1,0,0,0,0,0,0,0,0,0,18
2061,0,0.3878252367713317,5325,0,1,1,1,1,0,0,0,0,0,0,1,39
2062,1,0.8703439999982505,5724,1,1,1,1,1,1,1,1,1,1,0,1,87
2063,0,0.09660584438900392,6678,0,1,0,0,0,0,0,0,0,0,0,0,10
2064,0,0.6941210198376446,8396,1,1,1,1,1,1,1,1,0,0,0,1,69
2065,0,0.15022917882512118,8422,0,1,1,0,0,0,0,0,0,0,0,0,15
2066,0,0.8645687866399578,3262,1,1,1,1,1,1,1,1,1,1,0,1,86
2067,0,0.009991424351800275,4866,0,1,0,0,0,0,0,0,0,0,0,0,1
2068,0,0.09759856451244371,9097,0,1,0,0,0,0,0,0,0,0,0,0,10
2069,1,0.8703439999982505,3619,1,1,1,1,1,1,1,1,1,1,0,1,87
2070,0,0.3878252367713317,1641,0,1,1,1,1,0,0,0,0,0,0,1,39
2071,0,0.3878252367713317,9,0,1,1,1,1,0,0,0,0,0,0,1,39
2072,0,0.3878252367713317,2082,0,1,1,1,1,0,0,0,0,0,0,1,39
2073,1,0.9863969344108656,2950,1,1,1,1,1,1,1,1,1,1,1,1,99
2074,1,0.3878252367713317,7685,0,1,1,1,1,0,0,0,0,0,0,1,39
2075,0,0.009991424351800275,2636,0,1,0,0,0,0,0,0,0,0,0,0,1
2076,0,0.09759856451244371,8682,0,1,0,0,0,0,0,0,0,0,0,0,10
2077,1,0.9995555804810327,6683,1,1,1,1,1,1,1,1,1,1,1,1,100
2078,0,0.09759856451244371,4024,0,1,0,0,0,0,0,0,0,0,0,0,10
2079,0,0.009991424351800275,6397,0,1,0,0,0,0,0,0,0,0,0,0,1
2080,0,0.3878252367713317,2433,0,1,1,1,1,0,0,0,0,0,0,1,39
2081,1,0.8645687866399578,4371,1,1,1,1,1,1,1,1,1,1,0,1,86
2082,1,0.3878252367713317,4633,0,1,1,1,1,0,0,0,0,0,0,1,39
2083,1,0.9307658510296561,1630,1,1,1,1,1,1,1,1,1,1,1,1,93
2084,1,0.8703439999982505,7458,1,1,1,1,1,1,1,1,1,1,0,1,87
2085,1,0.3878252367713317,8402,0,1,1,1,1,0,0,0,0,0,0,1,39
2086,0,0.04340823617284343,7535,0,1,0,0,0,0,0,0,0,0,0,0,4
2087,0,0.09660584438900392,6525,0,1,0,0,0,0,0,0,0,0,0,0,10
2088,0,0.3878252367713317,6034,0,1,1,1,1,0,0,0,0,0,0,1,39
2089,0,0.3878252367713317,6403,0,1,1,1,1,0,0,0,0,0,0,1,39
2090,0,0.3878252367713317,2436,0,1,1,1,1,0,0,0,0,0,0,1,39
2091,0,0.002289960495272786,6809,0,1,0,0,0,0,0,0,0,0,0,0,0
2092,0,0.009991424351800275,3782,0,1,0,0,0,0,0,0,0,0,0,0,1
2093,0,0.3878252367713317,8631,0,1,1,1,1,0,0,0,0,0,0,1,39
2094,1,0.8703439999982505,5135,1,1,1,1,1,1,1,1,1,1,0,1,87
2095,0,0.009991424351800275,1634,0,1,0,0,0,0,0,0,0,0,0,0,1
2096,1,0.9307658510296561,6665,1,1,1,1,1,1,1,1,1,1,1,1,93
2097,1,0.3878252367713317,8750,0,1,1,1,1,0,0,0,0,0,0,1,39
2098,1,0.8703439999982505,1986,1,1,1,1,1,1,1,1,1,1,0,1,87
2099,0,0.009991424351800275,6420,0,1,0,0,0,0,0,0,0,0,0,0,1
2100,0,0.009991424351800275,8679,0,1,0,0,0,0,0,0,0,0,0,0,1
2101,1,0.3878252367713317,6791,0,1,1,1,1,0,0,0,0,0,0,1,39
2102,0,0.3878252367713317,4756,0,1,1,1,1,0,0,0,0,0,0,1,39
2103,0,0.09759856451244371,1312,0,1,0,0,0,0,0,0,0,0,0,0,10
2104,0,0.024006334408554035,8948,0,1,0,0,0,0,0,0,0,0,0,0,2
2105,0,0.3878252367713317,8,0,1,1,1,1,0,0,0,0,0,0,1,39
2106,0,0.009991424351800275,6686,0,1,0,0,0,0,0,0,0,0,0,0,1
2107,1,0.9995555804810327,693,1,1,1,1,1,1,1,1,1,1,1,1,100
2108,0,0.24185085932638517,4620,0,1,1,1,0,0,0,0,0,0,0,0,24
2109,0,0.8703439999982505,6023,1,1,1,1,1,1,1,1,1,1,0,1,87
2110,0,0.009991424351800275,7145,0,1,0,0,0,0,0,0,0,0,0,0,1
2111,1,0.999064553342821,6154,1,1,1,1,1,1,1,1,1,1,1,1,100
2112,0,0.09759856451244371,3597,0,1,0,0,0,0,0,0,0,0,0,0,10
2113,0,0.3878252367713317,629,0,1,1,1,1,0,0,0,0,0,0,1,39
2114,1,0.8645687866399578,3498,1,1,1,1,1,1,1,1,1,1,0,1,86
2115,0,0.009991424351800275,3037,0,1,0,0,0,0,0,0,0,0,0,0,1
2116,1,0.999303823031643,4782,1,1,1,1,1,1,1,1,1,1,1,1,100
2117,1,0.9995555804810327,1595,1,1,1,1,1,1,1,1,1,1,1,1,100
2118,0,0.12593325825335625,7513,0,1,1,0,0,0,0,0,0,0,0,0,13
2119,1,0.3878252367713317,7043,0,1,1,1,1,0,0,0,0,0,0,1,39
2120,0,0.009991424351800275,2250,0,1,0,0,0,0,0,0,0,0,0,0,1
2121,1,0.3878252367713317,5198,0,1,1,1,1,0,0,0,0,0,0,1,39
2122,0,0.3878252367713317,3442,0,1,1,1,1,0,0,0,0,0,0,1,39
2123,1,0.8645687866399578,213,1,1,1,1,1,1,1,1,1,1,0,1,86
2124,1,0.6042157425559178,1714,1,1,1,1,1,1,1,1,0,0,0,1,60
2125,0,0.12593325825335625,5285,0,1,1,0,0,0,0,0,0,0,0,0,13
2126,0,0.009991424351800275,9001,0,1,0,0,0,0,0,0,0,0,0,0,1
2127,0,0.009991424351800275,1409,0,1,0,0,0,0,0,0,0,0,0,0,1
2128,1,0.9926723334768831,1099,1,1,1,1,1,1,1,1,1,1,1,1,99
2129,1,0.9926723334768831,1572,1,1,1,1,1,1,1,1,1,1,1,1,99
2130,0,0.009991424351800275,773,0,1,0,0,0,0,0,0,0,0,0,0,1
2131,1,0.9854317266549288,4223,1,1,1,1,1,1,1,1,1,1,1,1,99
2132,1,0.8703439999982505,2080,1,1,1,1,1,1,1,1,1,1,0,1,87
2133,0,0.009991424351800275,1940,0,1,0,0,0,0,0,0,0,0,0,0,1
2134,0,0.09759856451244371,5977,0,1,0,0,0,0,0,0,0,0,0,0,10
2135,0,0.3878252367713317,7169,0,1,1,1,1,0,0,0,0,0,0,1,39
2136,1,0.9999558788446407,6125,1,1,1,1,1,1,1,1,1,1,1,1,100
2137,1,0.999303823031643,2673,1,1,1,1,1,1,1,1,1,1,1,1,100
2138,0,0.09660584438900392,8116,0,1,0,0,0,0,0,0,0,0,0,0,10
2139,0,0.0028083995458596306,6875,0,1,0,0,0,0,0,0,0,0,0,0,0
2140,0,0.09660584438900392,3124,0,1,0,0,0,0,0,0,0,0,0,0,10
2141,0,0.009991424351800275,5622,0,1,0,0,0,0,0,0,0,0,0,0,1
2142,0,0.3878252367713317,7418,0,1,1,1,1,0,0,0,0,0,0,1,39
2143,1,0.9863969344108656,4627,1,1,1,1,1,1,1,1,1,1,1,1,99
2144,1,0.8703439999982505,6461,1,1,1,1,1,1,1,1,1,1,0,1,87
2145,1,0.9863969344108656,1956,1,1,1,1,1,1,1,1,1,1,1,1,99
2146,0,0.0017199817328845664,5684,0,1,0,0,0,0,0,0,0,0,0,0,0
2147,0,0.09660584438900392,4527,0,1,0,0,0,0,0,0,0,0,0,0,10
2148,1,0.999064553342821,4892,1,1,1,1,1,1,1,1,1,1,1,1,100
2149,0,0.3878252367713317,2587,0,1,1,1,1,0,0,0,0,0,0,1,39
2150,0,0.009991424351800275,2323,0,1,0,0,0,0,0,0,0,0,0,0,1
2151,0,0.0028083995458596306,2829,0,1,0,0,0,0,0,0,0,0,0,0,0
2152,0,0.09759856451244371,8685,0,1,0,0,0,0,0,0,0,0,0,0,10
2153,0,0.04340823617284343,8447,0,1,0,0,0,0,0,0,0,0,0,0,4
2154,1,0.8703439999982505,3445,1,1,1,1,1,1,1,1,1,1,0,1,87
2155,0,0.09660584438900392,8838,0,1,0,0,0,0,0,0,0,0,0,0,10
2156,0,0.0028083995458596306,1464,0,1,0,0,0,0,0,0,0,0,0,0,0
2157,0,0.0017199817328845664,5788,0,1,0,0,0,0,0,0,0,0,0,0,0
2158,0,0.09759856451244371,8988,0,1,0,0,0,0,0,0,0,0,0,0,10
2159,0,0.3878252367713317,4710,0,1,1,1,1,0,0,0,0,0,0,1,39
2160,0,0.09660584438900392,5025,0,1,0,0,0,0,0,0,0,0,0,0,10
2161,1,0.8703439999982505,7641,1,1,1,1,1,1,1,1,1,1,0,1,87
2162,0,0.09660584438900392,6577,0,1,0,0,0,0,0,0,0,0,0,0,10
2163,1,0.9906531080626818,7419,1,1,1,1,1,1,1,1,1,1,1,1,99
2164,0,0.009991424351800275,919,0,1,0,0,0,0,0,0,0,0,0,0,1
2165,0,0.3878252367713317,5123,0,1,1,1,1,0,0,0,0,0,0,1,39
2166,0,0.009991424351800275,7205,0,1,0,0,0,0,0,0,0,0,0,0,1
2167,0,0.09660584438900392,7681,0,1,0,0,0,0,0,0,0,0,0,0,10
2168,0,0.02374246054782388,8485,0,1,0,0,0,0,0,0,0,0,0,0,2
2169,0,0.15022917882512118,2496,0,1,1,0,0,0,0,0,0,0,0,0,15
2170,0,0.3878252367713317,7660,0,1,1,1,1,0,0,0,0,0,0,1,39
2171,0,0.009991424351800275,2795,0,1,0,0,0,0,0,0,0,0,0,0,1
2172,0,0.04340823617284343,6964,0,1,0,0,0,0,0,0,0,0,0,0,4
2173,1,0.3878252367713317,2654,0,1,1,1,1,0,0,0,0,0,0,1,39
2174,0,0.009991424351800275,7115,0,1,0,0,0,0,0,0,0,0,0,0,1
2175,1,0.8703439999982505,6895,1,1,1,1,1,1,1,1,1,1,0,1,87
2176,1,0.9930288551115778,880,1,1,1,1,1,1,1,1,1,1,1,1,99
2177,0,0.0017199817328845664,7802,0,1,0,0,0,0,0,0,0,0,0,0,0
2178,0,0.3878252367713317,3295,0,1,1,1,1,0,0,0,0,0,0,1,39
2179,1,0.999303823031643,4856,1,1,1,1,1,1,1,1,1,1,1,1,100
2180,0,0.09660584438900392,5772,0,1,0,0,0,0,0,0,0,0,0,0,10
2181,0,0.009991424351800275,6571,0,1,0,0,0,0,0,0,0,0,0,0,1
2182,0,0.3878252367713317,946,0,1,1,1,1,0,0,0,0,0,0,1,39
2183,0,0.12593325825335625,774,0,1,1,0,0,0,0,0,0,0,0,0,13
2184,0,0.09759856451244371,7451,0,1,0,0,0,0,0,0,0,0,0,0,10
2185,0,0.12593325825335625,1280,0,1,1,0,0,0,0,0,0,0,0,0,13
2186,1,0.9854317266549288,2461,1,1,1,1,1,1,1,1,1,1,1,1,99
2187,0,0.09759856451244371,362,0,1,0,0,0,0,0,0,0,0,0,0,10
2188,1,0.9891285139884965,5655,1,1,1,1,1,1,1,1,1,1,1,1,99
2189,0,0.0017199817328845664,8858,0,1,0,0,0,0,0,0,0,0,0,0,0
2190,0,0.009991424351800275,6915,0,1,0,0,0,0,0,0,0,0,0,0,1
2191,0,0.12593325825335625,8793,0,1,1,0,0,0,0,0,0,0,0,0,13
2192,0,0.19682914400911541,8183,0,1,1,0,0,0,0,0,0,0,0,0,20
2193,0,0.09759856451244371,7353,0,1,0,0,0,0,0,0,0,0,0,0,10
2194,0,0.3878252367713317,3476,0,1,1,1,1,0,0,0,0,0,0,1,39
2195,1,0.9307658510296561,2547,1,1,1,1,1,1,1,1,1,1,1,1,93
2196,0,0.09759856451244371,2733,0,1,0,0,0,0,0,0,0,0,0,0,10
2197,1,0.26852067693466924,1589,0,1,1,1,0,0,0,0,0,0,0,0,27
2198,1,0.3878252367713317,1788,0,1,1,1,1,0,0,0,0,0,0,1,39
2199,0,0.0028083995458596306,765,0,1,0,0,0,0,0,0,0,0,0,0,0
2200,1,0.3878252367713317,5217,0,1,1,1,1,0,0,0,0,0,0,1,39
2201,0,0.3878252367713317,6303,0,1,1,1,1,0,0,0,0,0,0,1,39
2202,0,0.3878252367713317,4262,0,1,1,1,1,0,0,0,0,0,0,1,39
2203,0,0.26852067693466924,4164,0,1,1,1,0,0,0,0,0,0,0,0,27
2204,0,0.12593325825335625,3955,0,1,1,0,0,0,0,0,0,0,0,0,13
2205,1,0.8703439999982505,7228,1,1,1,1,1,1,1,1,1,1,0,1,87
2206,0,0.3878252367713317,7072,0,1,1,1,1,0,0,0,0,0,0,1,39
2207,1,0.9906531080626818,1075,1,1,1,1,1,1,1,1,1,1,1,1,99
2208,0,0.3878252367713317,2282,0,1,1,1,1,0,0,0,0,0,0,1,39
2209,1,0.9307658510296561,718,1,1,1,1,1,1,1,1,1,1,1,1,93
2210,1,0.3878252367713317,309,0,1,1,1,1,0,0,0,0,0,0,1,39
2211,0,0.009991424351800275,8857,0,1,0,0,0,0,0,0,0,0,0,0,1
2212,0,0.09759856451244371,3364,0,1,0,0,0,0,0,0,0,0,0,0,10
2213,0,0.09660584438900392,7721,0,1,0,0,0,0,0,0,0,0,0,0,10
2214,1,0.8703439999982505,7574,1,1,1,1,1,1,1,1,1,1,0,1,87
2215,1,0.8703439999982505,5142,1,1,1,1,1,1,1,1,1,1,0,1,87
2216,0,0.09660584438900392,5645,0,1,0,0,0,0,0,0,0,0,0,0,10
2217,0,0.04340823617284343,6284,0,1,0,0,0,0,0,0,0,0,0,0,4
2218,1,0.8703439999982505,3921,1,1,1,1,1,1,1,1,1,1,0,1,87
2219,0,0.3878252367713317,3596,0,1,1,1,1,0,0,0,0,0,0,1,39
2220,0,0.009991424351800275,492,0,1,0,0,0,0,0,0,0,0,0,0,1
2221,0,0.009991424351800275,3889,0,1,0,0,0,0,0,0,0,0,0,0,1
2222,1,0.6042157425559178,3657,1,1,1,1,1,1,1,1,0,0,0,1,60
2223,0,0.12593325825335625,5530,0,1,1,0,0,0,0,0,0,0,0,0,13
2224,0,0.002289960495272786,5904,0,1,0,0,0,0,0,0,0,0,0,0,0
2225,0,0.3878252367713317,5073,0,1,1,1,1,0,0,0,0,0,0,1,39
2226,1,0.3878252367713317,4132,0,1,1,1,1,0,0,0,0,0,0,1,39
2227,0,0.3878252367713317,5518,0,1,1,1,1,0,0,0,0,0,0,1,39
2228,0,0.3878252367713317,685,0,1,1,1,1,0,0,0,0,0,0,1,39
2229,1,0.9995555804810327,2873,1,1,1,1,1,1,1,1,1,1,1,1,100
2230,0,0.3878252367713317,1491,0,1,1,1,1,0,0,0,0,0,0,1,39
2231,0,0.3878252367713317,6241,0,1,1,1,1,0,0,0,0,0,0,1,39
2232,1,0.9995555804810327,7823,1,1,1,1,1,1,1,1,1,1,1,1,100
2233,1,0.8703439999982505,6379,1,1,1,1,1,1,1,1,1,1,0,1,87
2234,0,0.009991424351800275,1941,0,1,0,0,0,0,0,0,0,0,0,0,1
2235,0,0.09759856451244371,7623,0,1,0,0,0,0,0,0,0,0,0,0,10
2236,0,0.09660584438900392,7109,0,1,0,0,0,0,0,0,0,0,0,0,10
2237,1,0.3878252367713317,6676,0,1,1,1,1,0,0,0,0,0,0,1,39
2238,1,0.8703439999982505,3976,1,1,1,1,1,1,1,1,1,1,0,1,87
2239,0,0.3878252367713317,410,0,1,1,1,1,0,0,0,0,0,0,1,39
2240,0,0.009991424351800275,1645,0,1,0,0,0,0,0,0,0,0,0,0,1
2241,0,0.009991424351800275,7745,0,1,0,0,0,0,0,0,0,0,0,0,1
2242,0,0.3878252367713317,2535,0,1,1,1,1,0,0,0,0,0,0,1,39
2243,1,0.9993505533259581,6586,1,1,1,1,1,1,1,1,1,1,1,1,100
2244,0,0.024006334408554035,8252,0,1,0,0,0,0,0,0,0,0,0,0,2
2245,1,0.9930288551115778,2314,1,1,1,1,1,1,1,1,1,1,1,1,99
2246,0,0.3878252367713317,5859,0,1,1,1,1,0,0,0,0,0,0,1,39
2247,1,0.8703439999982505,6372,1,1,1,1,1,1,1,1,1,1,0,1,87
2248,0,0.3878252367713317,7703,0,1,1,1,1,0,0,0,0,0,0,1,39
2249,0,0.3878252367713317,8560,0,1,1,1,1,0,0,0,0,0,0,1,39
2250,1,0.8703439999982505,7040,1,1,1,1,1,1,1,1,1,1,0,1,87
2251,0,0.12593325825335625,5995,0,1,1,0,0,0,0,0,0,0,0,0,13
2252,0,0.12593325825335625,6087,0,1,1,0,0,0,0,0,0,0,0,0,13
2253,1,0.8703439999982505,4794,1,1,1,1,1,1,1,1,1,1,0,1,87
2254,1,0.9930288551115778,8461,1,1,1,1,1,1,1,1,1,1,1,1,99
2255,0,0.12593325825335625,5511,0,1,1,0,0,0,0,0,0,0,0,0,13
2256,0,0.009991424351800275,3706,0,1,0,0,0,0,0,0,0,0,0,0,1
2257,0,0.3878252367713317,383,0,1,1,1,1,0,0,0,0,0,0,1,39
